-104.67045045045049_39.65945945945949_1627430400000.png,39.44683801664512,o3,42.60258505797673,39.65945945945949,-104.67045045045047,1627430400,32.1,107.0,0.0,0.0,0.0,20.0,835.3,6.1
-104.67045045045049_39.6684684684685_1627430400000.png,39.473132621830565,o3,42.63098323157701,39.6684684684685,-104.67045045045047,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,838.1,6.1
-104.67045045045049_39.68648648648651_1627430400000.png,39.46984579618239,o3,42.62743345987698,39.68648648648651,-104.67045045045047,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,837.3,6.1
-104.67045045045049_39.695495495495514_1627430400000.png,39.459985319237845,o3,42.61678414477687,39.69549549549552,-104.67045045045047,1627430400,32.2,107.0,0.0,0.0,0.0,20.0,837.2,6.1
-104.67045045045049_39.70450450450452_1627430400000.png,39.473132621830565,o3,42.63098323157701,39.70450450450452,-104.67045045045047,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,838.1,6.1
-104.67045045045049_39.72252252252253_1627430400000.png,44.24490879219831,o3,47.784501495574176,39.72252252252253,-104.67045045045047,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,839.0,4.3
-104.67045045045049_39.73153153153154_1627430400000.png,44.24490879219831,o3,47.784501495574176,39.73153153153154,-104.67045045045047,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,839.2,4.3
-104.67045045045049_39.74054054054054_1627430400000.png,44.230177062463525,o3,47.76859122746061,39.74054054054054,-104.67045045045047,1627430400,32.3,108.0,0.0,0.0,0.0,20.0,838.1,4.3
-104.6794594594595_39.6684684684685_1627430400000.png,39.44683801664512,o3,42.60258505797673,39.6684684684685,-104.6794594594595,1627430400,32.1,107.0,0.0,0.0,0.0,20.0,835.7,6.1
-104.6794594594595_39.68648648648651_1627430400000.png,39.48299309877511,o3,42.64163254667712,39.68648648648651,-104.6794594594595,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,838.8,4.3
-104.6794594594595_39.695495495495514_1627430400000.png,39.46984579618239,o3,42.62743345987698,39.69549549549552,-104.6794594594595,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,837.8,6.1
-104.6794594594595_39.70450450450452_1627430400000.png,44.230177062463525,o3,47.76859122746061,39.70450450450452,-104.6794594594595,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,838.2,6.1
-104.6794594594595_39.72252252252253_1627430400000.png,44.24490879219831,o3,47.784501495574176,39.72252252252253,-104.6794594594595,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,839.4,4.3
-104.6794594594595_39.73153153153154_1627430400000.png,44.25595758949939,o3,47.79643419665934,39.73153153153154,-104.6794594594595,1627430400,32.5,108.0,0.0,0.0,0.0,20.0,839.7,4.3
-104.6884684684685_39.65945945945949_1627430400000.png,39.4336907140524,o3,42.58838597117659,39.65945945945949,-104.6884684684685,1627430400,32.0,110.0,0.0,0.0,0.0,20.0,834.6,8.7
-104.6884684684685_39.6774774774775_1627430400000.png,39.459985319237845,o3,42.61678414477687,39.6774774774775,-104.6884684684685,1627430400,32.2,107.0,0.0,0.0,0.0,20.0,837.0,6.1
-104.6884684684685_39.68648648648651_1627430400000.png,39.48299309877511,o3,42.64163254667712,39.68648648648651,-104.6884684684685,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,838.4,4.3
-104.6884684684685_39.695495495495514_1627430400000.png,39.48627992442329,o3,42.64518231837716,39.69549549549552,-104.6884684684685,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,839.4,4.3
-104.6884684684685_39.70450450450452_1627430400000.png,39.48299309877511,o3,42.64163254667712,39.70450450450452,-104.6884684684685,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,838.5,4.3
-104.6884684684685_39.713513513513526_1627430400000.png,44.24122585976461,o3,47.78052392854578,39.713513513513526,-104.6884684684685,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,838.7,4.3
-104.6884684684685_39.73153153153154_1627430400000.png,44.25964052193309,o3,47.80041176368774,39.73153153153154,-104.6884684684685,1627430400,32.5,108.0,0.0,0.0,0.0,20.0,840.6,4.3
-104.6884684684685_39.74054054054054_1627430400000.png,44.25595758949939,o3,47.79643419665934,39.74054054054054,-104.6884684684685,1627430400,32.5,108.0,0.0,0.0,0.0,20.0,839.9,4.3
-104.6974774774775_39.65945945945949_1627430400000.png,39.44683801664512,o3,42.60258505797673,39.65945945945949,-104.6974774774775,1627430400,32.1,107.0,0.0,0.0,0.0,20.0,835.6,6.1
-104.6974774774775_39.6684684684685_1627430400000.png,39.459985319237845,o3,42.61678414477687,39.6684684684685,-104.6974774774775,1627430400,32.2,107.0,0.0,0.0,0.0,20.0,837.0,6.1
-104.6974774774775_39.6774774774775_1627430400000.png,39.45669849358966,o3,42.61323437307684,39.6774774774775,-104.6974774774775,1627430400,32.2,107.0,0.0,0.0,0.0,20.0,836.3,6.1
-104.6974774774775_39.68648648648651_1627430400000.png,39.46984579618239,o3,42.62743345987698,39.68648648648651,-104.6974774774775,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,837.8,6.1
-104.6974774774775_39.695495495495514_1627430400000.png,39.48627992442329,o3,42.64518231837716,39.69549549549552,-104.6974774774775,1627430400,32.4,108.0,0.0,0.0,0.0,20.0,839.4,4.3
-104.6974774774775_39.70450450450452_1627430400000.png,39.49614040136784,o3,42.65583163347726,39.70450450450452,-104.6974774774775,1627430400,32.5,108.0,0.0,0.0,0.0,20.0,839.7,4.3
-104.6974774774775_39.74054054054054_1627430400000.png,44.25964052193309,o3,47.80041176368774,39.74054054054054,-104.6974774774775,1627430400,32.5,108.0,0.0,0.0,0.0,20.0,840.7,4.3
-104.70648648648651_39.65945945945949_1627430400000.png,53.99976407685951,o3,55.91829512556924,39.65945945945949,-104.70648648648653,1627430400,32.2,107.0,0.0,0.0,0.0,20.0,837.0,6.1
-104.70648648648651_39.6684684684685_1627430400000.png,54.04540976360565,o3,55.93226829498132,39.6684684684685,-104.70648648648653,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,837.8,6.1
-104.70648648648651_39.6774774774775_1627430400000.png,54.04540976360565,o3,55.93226829498132,39.6774774774775,-104.70648648648653,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,837.7,6.1
-104.70648648648651_39.68648648648651_1627430400000.png,54.060624992520985,o3,55.93692601811867,39.68648648648651,-104.70648648648653,1627430400,32.3,107.0,0.0,0.0,0.0,20.0,838.4,6.1
-104.70648648648651_39.70450450450452_1627430400000.png,78.16919211749709,o3,63.317099627805234,39.70450450450452,-104.70648648648653,1627430400,32.5,108.0,0.0,0.0,0.0,20.0,840.3,4.3
